review_id,product_id,product_name,category,rating,review_text,review_date,verified_purchase,helpful_count,review_length,true_sentiment,month,is_holiday_season
R004284,P0952,Cookware Set,Home & Kitchen,3,does what it's supposed to. It's a decent cookware set for the price. This is my second purchase.,2025-03-06 16:36:18.433295,True,5,18,neutral,3,False
R004285,P0267,Tablet,Electronics,5,Amazing quality and incredible value. 5 stars!1!,2024-11-19 16:36:18.433295,False,4,7,positive,11,True
R004286,P0543,Vacuum,Home & Kitchen,2,Terrible vacuum. stopped working. Very disappointed. Bought this for my spous.,2024-02-24 16:36:18.433295,True,7,11,negative,2,False
R004287,P0003,Self-Help Book,Books,5,Fantastic purchase. looks fantastic. Excellent value for money.,2023-10-22 16:36:18.433295,False,1,8,positive,10,False
R004288,P0459,Tent,Sports & Outdoors,5,Absolutely love this tent! fast shipping. Highly recommend! This is my second purchase.,2024-12-02 16:36:18.433295,True,2,13,positive,12,True
R004289,P0495,First Aid Kit,Health & Household,5,Absolutely love this first aid kit! looks fantastic. Highly recommend!,2025-05-31 16:36:18.433295,False,6,10,positive,5,False
R004290,P0347,Board Game,Toys & Games,4,Absolutely ❤️ this board game!!! looks fantastic. Highly recommend!!! 💯,2024-01-27 16:36:18.433295,True,10,10,positive,1,True
R004291,P0797,Shampoo,Beauty & Personal Care,1,Terrible shampoo. uncomfortable to use. Very disappointed.,2025-04-29 16:36:18.433295,True,3,7,negative,4,False
R004292,P0184,Moisturizer,Beauty & Personal Care,4,"owrks perfectly. Great moisturizer, very satisfied with my purchase. Using it daily.",2025-03-11 16:36:18.433295,True,7,12,positive,3,False
R004293,P0642,Watch,Fashion,1,Worst watch ever. uncomfortable to use. Want my money back!,2024-12-07 16:36:18.433295,True,4,10,negative,12,True
R004294,P0441,Moisturizer,Beauty & Personal Care,4,great customer service. This moisturizer is exactly what I needed!,2025-05-03 16:36:18.433295,True,4,10,positive,5,False
R004295,P0033,Coffee Maker,Home & Kitchen,3,The coffee maker is okay. meets expectations. Nothing special. 😡,2025-06-30 16:36:18.433295,True,1,10,neutral,6,False
R004296,P0169,Yoga Mat,Sports & Outdoors,2,Complete disaster. missing parts. Save your money!,2023-11-03 16:36:18.433295,True,4,7,negative,11,True
R004297,P0917,Cookbook,Books,4,Exceeded my expectations! incredible value. Would buy again.,2025-02-25 16:36:18.433295,True,7,8,positive,2,False
R004298,P0942,Shoes,Fashion,4,Amazing quality and very durable. 5 stars!,2024-01-01 16:36:18.433295,True,4,7,positive,1,True
R004299,P0321,Perfume,Beauty & Personal Care,5,Amazing quality and very durable. 5 stars!,2024-09-16 16:36:18.433295,False,2,7,positive,9,False
R004300,P0670,Tent,Sports & Outdoors,5,awesome customer service. This tent is exactly what I needed!1!,2025-02-10 16:36:18.433295,True,8,10,positive,2,False
R004301,P0771,First Aid Kit,Health & Household,5,"Best first aid kit I've ever uprchased. works perfectly. Worth every peny. Compared to my previous one, this is better.",2024-02-28 16:36:18.433295,False,3,20,positive,2,False
R004302,P0119,Laptop,Electronics,4,looks fantastic. This laptop is exactly what I needed! This is my second purchase.,2025-02-14 16:36:18.433295,False,3,14,positive,2,False
R004303,P0842,Cookbook,Books,5,"Absolutely love this cookbook! looks fantastic. Highly recommend! Compared to my previous one, this is better.",2025-05-11 16:36:18.433295,True,5,16,positive,5,False
R004304,P0613,Bag,Fashion,2,Complete disaster. missing parts. Save your money!,2025-04-08 16:36:18.433295,True,8,7,negative,4,False
R004305,P0355,Jeans,Fashion,5,Exceeded my expectations! easy to use. Would buy again.,2025-02-06 16:36:18.433295,False,2,9,positive,2,False
R004306,P0094,Perfume,Beauty & Personal Care,4,"works perfectly. Great perfume, very satisfied with my purchase.",2024-11-11 16:36:18.433295,True,4,9,positive,11,True
R004307,P0952,Lego Set,Toys & Games,3,Acceptable lego set. nothing special. Could be better. Bought this for my spouse.,2025-01-08 16:36:18.433295,True,1,13,neutral,1,True
R004308,P0602,Tablet,Electronics,2,Worst tablet ever. cheap materials. Want my money back!,2025-05-11 16:36:18.433295,True,3,9,negative,5,False
R004309,P0002,Vacuum,Home & Kitchen,5,Amazing quality and very durable. 5 star!s Bought this for my spouse.,2025-07-12 16:36:18.433295,True,3,12,positive,7,False
R004310,P0890,Air Purifier,Health & Household,5,Amazing quality and looks fantastic. 5 stars!,2024-06-01 16:36:18.433295,False,6,7,positive,6,False
R004311,P0270,Novel,Books,4,Fantastic purchase. outstanding features. Excellent value for $$. Using it daily.,2025-06-12 16:36:18.433295,True,5,11,positive,6,False
R004312,P0787,Backpack,Sports & Outdoors,5,Amazing quality and fast shipping. 5 stars!1! 😡,2024-06-03 16:36:18.433295,True,5,8,positive,6,False
R004313,P0561,Backpack,Sports & Outdoors,1,cheap materials. This backpack broke after just a few days.,2024-06-16 16:36:18.433295,True,2,10,negative,6,False
R004314,P0698,Shoes,Fashion,4,"looks fantastic. Great shoes, very satisfied with my purchase.",2024-10-27 16:36:18.433295,True,7,9,positive,10,False
R004315,P0541,Air Purifier,Health & Household,1,"Complete disaster. doesn't work as advertised. Save your money! Compared to my previous one, this is better.",2024-10-01 16:36:18.433295,True,1,17,negative,10,False
R004316,P0459,Shoes,Fashion,4,Fantastic purchase. excellent build quality. Excellent value for bucks.,2023-11-28 16:36:18.433295,True,8,9,positive,11,True
R004317,P0993,Dress,Fashion,5,Absolutely adore this dress!1! super comfortable. Highly recommend!1!,2023-09-16 16:36:18.433295,True,1,8,positive,9,False
R004318,P0617,Air Purifier,Health & Household,3,"Not bad, not great. standard quality. Just average. Been using it for a month now.",2024-03-11 16:36:18.433295,True,1,15,neutral,3,False
R004319,P0792,Running Shoes,Sports & Outdoors,5,amazing performance. This running shoes is exactly what I needed! Been using it for a month now.,2023-12-03 16:36:18.433295,True,3,17,positive,12,True
R004320,P0802,Laptop,Electronics,5,Absolutely love this laptop! very durable. Highly recommend!,2024-08-07 16:36:18.433295,True,6,8,positive,8,False
R004321,P0501,Hair Dryer,Beauty & Personal Care,5,Exceeded my expectations! works perfectly. Would buy again.,2024-02-06 16:36:18.433295,True,7,8,positive,2,False
R004322,P0588,Knife Set,Home & Kitchen,4,"outstanding featres. Great knife set, very satisfied with my purchase.",2025-04-03 16:36:18.433295,True,7,10,positive,4,False
R004323,P0191,Scale,Health & Household,1,Awful scale. arrievd damaged. Returning immediately.,2025-01-19 16:36:18.433295,True,4,6,negative,1,True
R004324,P0494,Speaker,Electronics,5,Amazing quality and amazing performance. 5 stars!,2024-10-10 16:36:18.433295,True,4,7,positive,10,False
R004325,P0114,Video Game,Toys & Games,4,"incredible value. Great video game, totally satisfied wiith my purchase.",2023-10-31 16:36:18.433295,True,7,10,positive,10,False
R004326,P0004,Smartwatch,Electronics,4,super comfortable. This smartwatch is exactly what I needed!,2023-11-17 16:36:18.433295,True,6,9,positive,11,True
R004327,P0314,Humidifier,Health & Household,5,Absolutely adore this humidifier!1! looks fantastic. Highly recoommend!1!,2024-04-27 16:36:18.433295,True,7,8,positive,4,False
R004328,P0511,Lego Set,Toys & Games,3,"Not bad, not great. meets expectations. Just average.",2025-03-24 16:36:18.433295,True,2,8,neutral,3,False
R004329,P0423,Textbook,Books,5,Absolutely love this textbook! super comfortable. Highly recommend!,2024-12-06 16:36:18.433295,True,3,8,positive,12,True
R004330,P0705,Camera,Electronics,5,Absolutely adore this camera!!! beautiful design. Highly recommend!!! Bought this for my spouse. 😡,2024-03-12 16:36:18.433295,True,3,14,positive,3,False
R004331,P0496,Air Purifier,Health & Household,5,Best air purifier I've ever purchased. super comfortable. Worth every penny.,2024-07-17 16:36:18.433295,True,6,11,positive,7,False
R004332,P0318,Novel,Books,5,Fantastic purchase. easy to use. Excellent value for money.,2025-03-16 16:36:18.433295,True,4,9,positive,3,False
R004333,P0461,Board Game,Toys & Games,1,Horrible experience. arrived damaged. Would not recommend. Using it daily. 👍,2024-07-25 16:36:18.433295,True,6,11,negative,7,False
R004334,P0671,Blender,Home & Kitchen,4,Perfect lbender! great customer service. Couldn't be happier.,2023-12-08 16:36:18.433295,True,5,8,positive,12,True
R004335,P0772,Scale,Health & Household,1,Worst scale ever. poor customer service. Want my money back! Using it daily.,2025-04-21 16:36:18.433295,False,6,13,negative,4,False
R004336,P0461,Shoes,Fashion,5,"looks fantastic. Great shoes, very satisfied with my purchase. This is my second purchase.",2023-11-29 16:36:18.433295,True,4,14,positive,11,True
R004337,P0999,Laptop,Electronics,2,Awful laptop. doesn't work as advertised. Returning immediately.,2023-12-02 16:36:18.433295,True,5,8,negative,12,True
R004338,P0448,Jeans,Fashion,5,Absolutely luv this jeans!!!! amazing performance. Highly recommend!!!! 💯,2024-11-08 16:36:18.433295,False,7,9,positive,11,True
R004339,P0870,Fitness Tracker,Sports & Outdoors,1,Awful fitness tracker. doesn't work as advertised. Returning immediately.,2024-10-04 16:36:18.433295,True,7,9,negative,10,False
R004340,P0392,Novel,Books,3,It's fine. meets expectations. Meets basic reuqirements.,2025-04-19 16:36:18.433295,True,3,7,neutral,4,False
R004341,P0332,Smartphone,Electronics,4,Fantastic purchase. works perfectly. Excellent value for money.,2024-01-06 16:36:18.433295,True,5,8,positive,1,True
R004342,P0624,Biography,Books,4,Amazing quality and amazing performance. 5 stars!!!!,2024-05-12 16:36:18.433295,True,7,7,positive,5,False
R004343,P0800,First Aid Kit,Health & Household,5,Amazing quality and easy to use. 5 stars! Got this on sale.,2025-06-19 16:36:18.433295,True,4,12,positive,6,False
R004344,P0286,Scale,Health & Household,2,Awful scale. uncomfortable to use. Returning immediately. Bought this for my spouse.,2024-10-17 16:36:18.433295,True,5,12,negative,10,False
R004345,P0744,Running Shoes,Sports & Outdoors,5,"Fantastic purchase. very durable. Excellen vvalue for money. Compared to my previous one, this is better.",2023-07-24 16:36:18.433295,True,5,16,positive,7,False
R004346,P0898,Smartwatch,Electronics,5,Amazing quality and outstanding features. 5 stars!,2025-05-11 16:36:18.433295,True,6,7,positive,5,False
R004347,P0158,Moisturizer,Beauty & Personal Care,3,The moisturizer is okay. okay for casual use. Nothing special.,2023-11-12 16:36:18.433295,True,2,10,neutral,11,True
R004348,P0057,Backpack,Sports & Outdoors,5,"works perfectly. Great backpack, super satisfied with my purchase. Bought this for my spouse. 😍",2024-11-27 16:36:18.433295,True,2,15,positive,11,True
R004349,P0928,Speaker,Electronics,5,Fantastic purchase. super comfrtable. Excellent value for money.,2024-01-22 16:36:18.433295,True,4,8,positive,1,True
R004350,P0734,Humidifier,Health & Household,4,"incredible value. Great humidifier, totally satisfied with my purchasse.",2024-08-08 16:36:18.433295,True,4,9,positive,8,False
R004351,P0253,Watch,Fashion,2,Complete disaster. stopped working. Save your money! Using it daily.,2024-06-12 16:36:18.433295,False,6,10,negative,6,False
R004352,P0146,Shirt,Fashion,3,The shirt works as expected. okay for casual use.,2024-09-12 16:36:18.433295,True,0,9,neutral,9,False
R004353,P0277,Tablet,Electronics,5,Best tablet I've ever purchased. super comfortable. Worth every penny.,2024-02-04 16:36:18.433295,True,1,10,positive,2,False
R004354,P0794,Smartwatch,Electronics,4,Amazing quality and easy to use. 5 stars! Been using it for a month now.,2025-04-12 16:36:18.433295,True,8,15,positive,4,False
R004355,P0700,Headphones,Electronics,3,The headphones works as expected. standard quality.,2024-09-22 16:36:18.433295,False,2,7,neutral,9,False
R004356,P0305,Knife Set,Home & Kitchen,5,Amazing quality and super durable. 5 stars!1! 💯,2024-04-10 16:36:18.433295,True,4,8,positive,4,False
R004357,P0707,Cookbook,Books,5,Amazing quality and works perfectly. 5 stars!,2024-08-26 16:36:18.433295,True,3,7,positive,8,False
R004358,P0428,Knife Set,Home & Kitchen,4,Fantastic purchase. excellent build quality. Excellent value for money.,2024-03-18 16:36:18.433295,True,6,9,positive,3,False
R004359,P0917,Knife Set,Home & Kitchen,5,Best knife set I've ever purchased. fast shipping. Worth every penny.,2025-03-26 16:36:18.433295,True,7,11,positive,3,False
R004360,P0831,Humidifier,Health & Household,3,Average humidifier. functional but basic. Gets the job done. Been using it for a month now.,2025-04-18 16:36:18.433295,False,4,16,neutral,4,False
R004361,P0903,Scale,Health & Household,2,Terrible scale. missing parts. Very disappointed.,2024-11-21 16:36:18.433295,False,1,6,negative,11,True
R004362,P0797,Yoga Mat,Sports & Outdoors,2,Worst yoga mat ever. complete waste of bucks. Want my bucks back!!!! Been using it for a month now.,2024-10-26 16:36:18.433295,True,5,19,negative,10,False
R004363,P0758,Action Figure,Toys & Games,3,Average action figure. average performance. Gets the job done.,2025-05-25 16:36:18.433295,True,2,9,neutral,5,False
R004364,P0119,Camera,Electronics,5,"fast shipping. Great camera, very satisfied with my purchase. Using it daily.",2024-09-16 16:36:18.433295,False,4,12,positive,9,False
R004365,P0527,Speaker,Electronics,4,Amazing quality and excellent build quality. 5 stars!,2023-11-26 16:36:18.433295,True,1,8,positive,11,True
R004366,P0312,Air Purifier,Health & Household,5,Exceeded my expectations! excellent build quality. Would buy again.,2025-04-04 16:36:18.433295,True,7,9,positive,4,False
R004367,P0402,Moisturizer,Beauty & Personal Care,4,Amazing quality and excellent build quality. 5 stars!,2025-04-16 16:36:18.433295,True,5,8,positive,4,False
R004368,P0576,Smartwatch,Electronics,5,Amazing quality and great customer service. 5 stars! Been using it for a month now.,2023-10-13 16:36:18.433295,False,7,15,positive,10,False
R004369,P0341,Backpack,Sports & Outdoors,4,Fantastic purchase. incredible value. Excellent value for money. Bought this for my spouse.,2024-07-20 16:36:18.433295,True,1,13,positive,7,False
R004370,P0072,Running Shoes,Sports & Outdoors,5,Amazing quality and fast shipping. 5 stars!,2024-04-22 16:36:18.433295,True,7,7,positive,4,False
R004371,P0948,Dress,Fashion,5,Exceeded my expectations! very durable. Would buy again.,2025-03-02 16:36:18.433295,False,3,8,positive,3,False
R004372,P0495,First Aid Kit,Health & Household,5,Amazing quality and fast shipping. 5 stars!,2023-08-24 16:36:18.433295,True,9,7,positive,8,False
R004373,P0037,Humidifier,Health & Household,5,Perfect humidifier! excellent build quality. Couldn't be happier.,2023-11-29 16:36:18.433295,True,3,8,positive,11,True
R004374,P0697,Action Figure,Toys & Games,4,Absolutely love this action figgure! great customer service. Highly recommend!,2023-10-08 16:36:18.433295,True,4,10,positive,10,False
R004375,P0555,Humidifier,Health & Household,3,sandard quality. It's a decent humidifier for the price.,2024-02-25 16:36:18.433295,False,1,9,neutral,2,False
R004376,P0468,Board Game,Toys & Games,5,Exceeded my expectations! beauttiful design. Would buy again. Using it daily.,2024-08-26 16:36:18.433295,False,1,11,positive,8,False
R004377,P0029,First Aid Kit,Health & Household,5,Perfect first aid kit! amazing performance. Couldn't be happier.,2024-11-05 16:36:18.433295,True,3,9,positive,11,True
R004378,P0062,Cookware Set,Home & Kitchen,4,Absolutely love tthis cookware set! works perfectly. Highly recommend!,2025-05-19 16:36:18.433295,True,9,9,positive,5,False
R004379,P0515,Backpack,Sports & Outdoors,3,"does what it's supposed to. Standard backpack, nothing remarkable.",2023-11-28 16:36:18.433295,True,3,9,neutral,11,True
R004380,P0618,Shampoo,Beauty & Personal Care,3,It's fine. decent quality. Meets basic requirements. Using it daily.,2024-03-24 16:36:18.433295,True,2,10,neutral,3,False
R004381,P0818,Knife Set,Home & Kitchen,3,"It's fine. fair value. Meets basic requirements. Compared to my previous one, this is better.",2025-03-20 16:36:18.433295,False,0,15,neutral,3,False
R004382,P0342,Smartphone,Electronics,5,Exceeded my expectations! outstanding features. Would buy again. Using it daily.,2024-09-23 16:36:18.433295,False,5,11,positive,9,False
